well_id,md_m,caliper_mm,borehole_nominal_diameter_mm,enlargement_ratio,data_type,source_file,source_location,confidence,notes
ht1_001,7400,249.54,241.3,3.41,measured,施工设计/section 1.4.1,30m间隔电测数据,high,X轴=249.39mm; Y轴=249.68mm
ht1_001,7430,254.23,241.3,5.36,measured,施工设计/section 1.4.1,30m间隔电测数据,high,X轴=262.45mm; Y轴=246.02mm
ht1_001,7460,224.16,215.9,3.83,measured,施工设计/section 1.4.1,30m间隔电测数据,high,X轴=221.12mm; Y轴=227.2mm
ht1_001,7490,229.42,215.9,6.26,measured,施工设计/section 1.4.1,30m间隔电测数据,high,X轴=226.07mm; Y轴=232.77mm
ht1_001,7520,225.57,215.9,4.48,measured,施工设计/section 1.4.1,30m间隔电测数据,high,X轴=230.6mm; Y轴=220.54mm
ht1_001,7550,237.16,215.9,9.85,measured,施工设计/section 1.4.1,30m间隔电测数据,high,X轴=231.48mm; Y轴=242.83mm
ht1_001,7580,233.71,215.9,8.25,measured,施工设计/section 1.4.1,30m间隔电测数据,high,X轴=232.12mm; Y轴=235.31mm
ht1_001,7610,231.64,215.9,7.29,measured,施工设计/section 1.4.1,30m间隔电测数据,high,X轴=229.89mm; Y轴=233.38mm
ht1_001,7640,223.71,215.9,3.62,measured,施工设计/section 1.4.1,30m间隔电测数据,high,X轴=222.98mm; Y轴=224.45mm
ht1_001,7670,234.6,215.9,8.66,measured,施工设计/section 1.4.1,30m间隔电测数据,high,X轴=230.72mm; Y轴=238.48mm
ht1_001,7746,235.85,215.9,9.24,measured,施工设计/section 1.4.1,30m间隔电测数据,high,X轴=234.76mm; Y轴=236.93mm
