well_id,md_m,inclination_deg,azimuth_deg,tvd_m,data_type,source_file,source_location,confidence,notes
ht1_001,6350,0.53,163.77,6350,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,6380,0.9,163.21,6380,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,6410,1.01,148.22,6410,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,6440,0.91,131.85,6440,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,6470,0.73,126.65,6470,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,6500,0.92,141.37,6500,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,6530,0.95,113.6,6530,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,6560,0.84,92.08,6560,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,6590,1.05,88.8,6590,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,6620,0.61,75.28,6620,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,6650,0.75,64.58,6650,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,6680,0.76,35.23,6680,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,6710,0.76,31.1,6710,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,6740,0.72,59.83,6740,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,6770,0.47,59.65,6770,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,6800,0.65,63.46,6800,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,6830,0.95,84.18,6830,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,6860,1.06,91.5,6860,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,6890,1.23,116.77,6890,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,6920,1.35,121.75,6920,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,6950,1.35,116.52,6950,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,6980,1.31,116.39,6980,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,7010,1.32,111.95,7010,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,7040,1.37,102.16,7040,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,7070,1.19,101.5,7070,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,7100,1.07,98.43,7100,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,7130,0.56,91.74,7130,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,7160,0.88,87.2,7160,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,7190,1.03,104.69,7190,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,7220,1.17,119.94,7220,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,7250,0.28,188.96,7250,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,7280,0.27,227.41,7280,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,7310,0.2,277.95,7310,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,7340,0.24,139.99,7340,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,7370,0.36,157.06,7370,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,7400,0.28,161.77,7400,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,7430,0.64,268.25,7430,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,7460,1.49,273.91,7460,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,7490,1.58,232.36,7490,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,7520,1.59,226.97,7520,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,7550,1.28,226.34,7550,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,7580,1.33,224.9,7580,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,7610,1.38,219.75,7610,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,7640,1.6,234.72,7640,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,7670,1.38,235.63,7670,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
ht1_001,7746,1.38,233.31,7746,measured,施工设计/section 1.4.1,30m间隔测斜数据,high,最大井斜=1.7665度@7665m;近似直井
